,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
874,ROOFTOP,"120 Nicholson St, Abbotsford VIC 3067, Australia",ChIJqW5_YQJD1moRhOcyl63KG0A,120 Nicholson St Abbotsford  VIC  3067            ,-37.804759,144.9970926,1,3067,OK,premise
875,ROOFTOP,"120 Park St, Abbotsford VIC 3067, Australia",ChIJ73xzuAJD1moRWO6_xXLI1Kk,120 Park St Abbotsford  VIC  3067                 ,-37.8035837,144.9950267,1,3067,OK,premise
876,ROOFTOP,"120 Victoria St, Richmond VIC 3121, Australia",ChIJmUKlQvtC1moRYem9lunNa2o,120 Victoria St Richmond  VIC  3121               ,-37.810214,144.99557,1,3121,OK,street_address
877,ROOFTOP,"120-122 Alexandra Parade, Fitzroy VIC 3065, Australia",ChIJo6fotCND1moR1-8Qp3PxSYY,120-122 Alexandra Pde Fitzroy  VIC  3065          ,-37.793732,144.980355,1,3065,OK,street_address
878,ROOFTOP,"120-126 Murphy St, Richmond VIC 3121, Australia",ChIJcX_lSFdC1moREe_FjS9CI6I,120-126 Murphy St Richmond  VIC  3121             ,-37.818248,145.0102,1,3121,OK,street_address
879,ROOFTOP,"121 Alfred Cres, Fitzroy North VIC 3068, Australia",ChIJnQ79RBZD1moR_806dwI6yzk,121 Alfred Cres Fitzroy North  VIC  3068          ,-37.788919,144.98504,1,3068,OK,street_address
880,ROOFTOP,"121 Charles St, Abbotsford VIC 3067, Australia",ChIJH8hupAJD1moRRW22N2X4GFg,121 Charles St Abbotsford  VIC  3067              ,-37.804396,144.995262,1,3067,OK,street_address
881,ROOFTOP,"121 Falconer St, Fitzroy North VIC 3068, Australia",ChIJSULy6mxD1moRNWqdPM3h61k,121 Falconer St Fitzroy North  VIC  3068          ,-37.783232,144.99027,1,3068,OK,street_address
882,ROOFTOP,"121 George St, Fitzroy VIC 3065, Australia",ChIJGRX60t1C1moROiknOGkzwAI,121 George St Fitzroy  VIC  3065                  ,-37.804984,144.980605,1,3065,OK,street_address
883,ROOFTOP,"121 Gore St, Fitzroy VIC 3065, Australia",ChIJYerq391C1moR1Jd2KR_VDlE,121 Gore St Fitzroy  VIC  3065                    ,-37.804986,144.981821,1,3065,OK,street_address
884,ROOFTOP,"121 Heidelberg Rd, Clifton Hill VIC 3068, Australia",ChIJvx7BTnRD1moRJo9juO0bQGA,121 Heidelberg Rd Clifton Hill  VIC  3068         ,-37.785207,145.002026,1,3068,OK,street_address
885,ROOFTOP,"121 Hotham St, Collingwood VIC 3066, Australia",ChIJh27_BxtD1moRsF6BUMiPXQM,121 Hotham St Collingwood  VIC  3066              ,-37.7969633,144.991496,1,3066,OK,street_address
886,ROOFTOP,"121 Keele St, Collingwood VIC 3066, Australia",ChIJD35MlxtD1moRgv9-0azM6ak,121 Keele St Collingwood  VIC  3066               ,-37.7977501,144.9906369,1,3066,OK,premise
887,ROOFTOP,"121 Kent St, Richmond VIC 3121, Australia",ChIJs8VrgvhC1moRt2guu7I8yow,121 Kent St Richmond  VIC  3121                   ,-37.814865,145.005168,1,3121,OK,street_address
888,ROOFTOP,"121 Kerr St, Fitzroy VIC 3065, Australia",ChIJtTy0GiFD1moR4JxJFNgcdmQ,121 Kerr St Fitzroy  VIC  3065                    ,-37.7966911,144.9797521,1,3065,OK,street_address
889,ROOFTOP,"121 Mcilwraith St, Princes Hill VIC 3054, Australia",ChIJDUINODFD1moRHIlNaJOT9uk,121 Mcilwraith St Princes Hill  VIC  3054         ,-37.7822252,144.9680995,1,3054,OK,premise
890,ROOFTOP,"121 Roseneath St, Clifton Hill VIC 3068, Australia",ChIJnZCfuw5D1moR1bg-lS6yf04,121 Roseneath St Clifton Hill  VIC  3068          ,-37.7927262,144.9987819,1,3068,OK,premise
891,ROOFTOP,"121 Rushall Cres, Fitzroy North VIC 3068, Australia",ChIJeTkw9GxD1moRpWc4sqtuomo,121 Rushall Cres Fitzroy North  VIC  3068         ,-37.782271,144.990478,1,3068,OK,street_address
892,ROOFTOP,"121 Sackville St, Collingwood VIC 3066, Australia",ChIJG7HVcRxD1moRmTpk50X6RE8,121 Sackville St Collingwood  VIC  3066           ,-37.7989934,144.9907857,1,3066,OK,street_address
893,ROOFTOP,"121 Scotchmer St, Fitzroy North VIC 3068, Australia",ChIJKTIg4T9D1moRdwTio2SO2QE,121 Scotchmer St Fitzroy North  VIC  3068         ,-37.7830438,144.9829401,1,3068,OK,street_address
894,ROOFTOP,"121 Westgarth St, Fitzroy VIC 3065, Australia",ChIJ0VbW0iND1moRP8p-wh4uREY,121 Westgarth St Fitzroy  VIC  3065               ,-37.794716,144.980442,1,3065,OK,street_address
895,ROOFTOP,"121-123 Brunswick St, Fitzroy VIC 3065, Australia",ChIJRdMv-ttC1moRnQ55icnrJQQ,121-123 Brunswick St Fitzroy  VIC  3065           ,-37.8038642,144.9773197,1,3065,OK,street_address
896,ROOFTOP,"121-123 Johnston St, Fitzroy VIC 3065, Australia",ChIJxyOpvyBD1moR38HXMDb4D-8,121-123 Johnston St Fitzroy  VIC  3065            ,-37.7982234,144.9789273,1,3065,OK,street_address
897,ROOFTOP,"121-123 Rupert St, Collingwood VIC 3066, Australia",ChIJaZMuGOJC1moRZfMCPAFv-js,121-123 Rupert St Collingwood  VIC  3066          ,-37.8038636,144.9893819,1,3066,OK,street_address
898,ROOFTOP,"121-123 St Georges Rd, Fitzroy North VIC 3068, Australia",ChIJSeZxTDxD1moRNxi61LYpiCg,121-123 St Georges Rd Fitzroy North  VIC  3068    ,-37.7871881,144.9802273,1,3068,OK,street_address
899,ROOFTOP,"122 Bridge Rd, Richmond VIC 3121, Australia",ChIJxweuAe5C1moRTUa5sO9bQAc,122 Bridge Rd Richmond  VIC  3121                 ,-37.8181642,144.9941213,1,3121,OK,street_address
900,ROOFTOP,"122 Buckingham St, Richmond VIC 3121, Australia",ChIJV19LIVZC1moRCHwY4Bbet2c,122 Buckingham St Richmond  VIC  3121             ,-37.8144102,145.0055288,1,3121,OK,premise
901,ROOFTOP,"122 Charles St, Abbotsford VIC 3067, Australia",ChIJ0w2emAJD1moR8f8OhT50o0c,122 Charles St Abbotsford  VIC  3067              ,-37.8045547,144.9956293,1,3067,OK,premise
902,ROOFTOP,"122 Chestnut St, Cremorne VIC 3121, Australia",ChIJd-64MY5C1moRlR1Y75Lnxi8,122 Chestnut St Cremorne  VIC  3121               ,-37.8300192,144.9949952,1,3121,OK,street_address
903,ROOFTOP,"122 Clauscen St, Fitzroy North VIC 3068, Australia",ChIJHWMqBmpD1moRZzA2R5YbTbI,122 Clauscen St Fitzroy North  VIC  3068          ,-37.777942,144.98343,1,3068,OK,street_address
904,ROOFTOP,"122 Coppin St, Richmond VIC 3121, Australia",ChIJvVTrzvVC1moRaW3QwiQzJ6Y,122 Coppin St Richmond  VIC  3121                 ,-37.8222323,145.0030409,1,3121,OK,street_address
905,ROOFTOP,"122 Cremorne St, Cremorne VIC 3121, Australia",ChIJiwva35BC1moR7zXob9c9L0E,122 Cremorne St Cremorne  VIC  3121               ,-37.8288098,144.990142,1,3121,OK,premise
906,ROOFTOP,"122 Easey St, Collingwood VIC 3066, Australia",ChIJ7xAXjhtD1moRmbyRDnmStUE,122 Easey St Collingwood  VIC  3066               ,-37.798052,144.990516,1,3066,OK,street_address
907,ROOFTOP,"122 Johnston St, Collingwood VIC 3066, Australia",ChIJea-6IRxD1moREWjI8FGZub4,122 Johnston St Collingwood  VIC  3066            ,-37.7992252,144.9889585,1,3066,OK,premise
908,ROOFTOP,"122 Johnston St, Fitzroy VIC 3065, Australia",ChIJWVJ1vSBD1moR6Pt6nSxGAdE,122 Johnston St Fitzroy  VIC  3065                ,-37.798567,144.978997,1,3065,OK,street_address
909,ROOFTOP,"122 McKean St, Fitzroy North VIC 3068, Australia",ChIJxYLJ7BZD1moRf4QXMFx5xk8,122 McKean St Fitzroy North  VIC  3068            ,-37.789094,144.986841,1,3068,OK,street_address
910,ROOFTOP,"122 Mcilwraith St, Princes Hill VIC 3054, Australia",ChIJPTFrLjFD1moRIto1fHu83x8,122 Mcilwraith St Princes Hill  VIC  3054         ,-37.7821905,144.9687772,1,3054,OK,premise
911,ROOFTOP,"122 Napier St, Fitzroy VIC 3065, Australia",ChIJG2kmKdxC1moRZbhEG3k7eTg,122 Napier St Fitzroy  VIC  3065                  ,-37.8045298,144.9798685,1,3065,OK,street_address
912,ROOFTOP,"122 Nicholson St, Fitzroy VIC 3065, Australia",ChIJ52oWhNlC1moR7sOT6_MjrSY,122 Nicholson St Fitzroy  VIC  3065               ,-37.802093,144.974437,1,3065,OK,street_address
913,ROOFTOP,"122 Rupert St, Collingwood VIC 3066, Australia",ChIJR5p_POJC1moRQeac2ch1jn4,122 Rupert St Collingwood  VIC  3066              ,-37.804335,144.989596,1,3066,OK,street_address
914,RANGE_INTERPOLATED,"122 Swan St, Richmond VIC 3121, Australia",EikxMjIgU3dhbiBTdCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIaEhgKFAoSCYNdu4eSQtZqEUEG9ut0VgQTEHo,122-124 Swan St Cremorne  VIC  3121               ,-37.8253743,144.993853,1,3121,OK,street_address
915,RANGE_INTERPOLATED,"122 Swan St, Richmond VIC 3121, Australia",EikxMjIgU3dhbiBTdCwgUmljaG1vbmQgVklDIDMxMjEsIEF1c3RyYWxpYSIaEhgKFAoSCYNdu4eSQtZqEUEG9ut0VgQTEHo,122-124 Swan St Richmond  VIC  3121               ,-37.8253743,144.993853,1,3121,OK,street_address
916,ROOFTOP,"123 Barkly St, Fitzroy North VIC 3068, Australia",ChIJTce0DWpD1moRtPQlBfGTL7o,123 Barkly St Fitzroy North  VIC  3068            ,-37.7784976,144.9837338,1,3068,OK,street_address
917,ROOFTOP,"123 Bridge Rd, Richmond VIC 3121, Australia",ChIJBa5XG-5C1moRZDiPfXCdXKg,123 Bridge Rd Richmond  VIC  3121                 ,-37.817818,144.993865,1,3121,OK,street_address
918,ROOFTOP,"123 Burnley St, Richmond VIC 3121, Australia",ChIJP0MS4VZC1moRdxsepATRxKw,123 Burnley St Richmond  VIC  3121                ,-37.8163443,145.0091877,1,3121,OK,premise
919,ROOFTOP,"123 Charles St, Abbotsford VIC 3067, Australia",ChIJ5VODpAJD1moRXHcHLHikcPw,123 Charles St Abbotsford  VIC  3067              ,-37.8043284,144.995285,1,3067,OK,premise
920,ROOFTOP,"123 Gore St, Fitzroy VIC 3065, Australia",ChIJu6Oc391C1moR-ATIsN_wZIo,123 Gore St Fitzroy  VIC  3065                    ,-37.804932,144.981811,1,3065,OK,street_address
921,ROOFTOP,"123 Green St, Cremorne VIC 3121, Australia",ChIJL_pB149C1moR8z0EZll3w28,123 Green St Cremorne  VIC  3121                  ,-37.8307426,144.9944134,1,3121,OK,premise
922,ROOFTOP,"123 Hoddle St, Richmond VIC 3121, Australia",ChIJrQqDDu9C1moRFf5Hrmkmj28,123 Hoddle St Richmond  VIC  3121                 ,-37.8141778,144.9908521,1,3121,OK,premise
923,ROOFTOP,"123 Hotham St, Collingwood VIC 3066, Australia",ChIJXdf6BxtD1moRw10X3d1cAyU,123 Hotham St Collingwood  VIC  3066              ,-37.7970873,144.9915084,1,3066,OK,premise
924,ROOFTOP,"123 Kent St, Richmond VIC 3121, Australia",ChIJCScPgvhC1moRlUeEfNSYXx0,123 Kent St Richmond  VIC  3121                   ,-37.8148611,145.0052168,1,3121,OK,premise
925,ROOFTOP,"123 Mcilwraith St, Princes Hill VIC 3054, Australia",ChIJdVgbODFD1moRRNN-JcC6Cb0,123 Mcilwraith St Princes Hill  VIC  3054         ,-37.7821777,144.9681211,1,3054,OK,premise
926,ROOFTOP,"123 Newry St, Carlton North VIC 3054, Australia",ChIJa_Ktdi9D1moRKqrzqTSrkYw,123 Newry St Carlton North  VIC  3054             ,-37.789907,144.97117,1,3054,OK,street_address
927,ROOFTOP,"123 Smith St, Fitzroy VIC 3065, Australia",ChIJR_7l_d1C1moR0cIfjnAb8I4,123 Smith St Fitzroy  VIC  3065                   ,-37.805312,144.98297,1,3065,OK,street_address
928,ROOFTOP,"123 Spensley St, Clifton Hill VIC 3068, Australia",ChIJK8Vls3RD1moRf06af2nknRI,123 Spensley St Clifton Hill  VIC  3068           ,-37.787807,145.000695,1,3068,OK,street_address
929,ROOFTOP,"123-125 Queens Parade, Clifton Hill VIC 3068, Australia",ChIJ5VCwYBFD1moRR9WwvvLA-uU,123-125 Queens Pde Clifton Hill  VIC  3068        ,-37.7893225,144.9901509,1,3068,OK,street_address
930,ROOFTOP,"123-125 Swan St, Richmond VIC 3121, Australia",ChIJhZXkbY1C1moRenwGk3nbDvo,123-125 Swan St Richmond  VIC  3121               ,-37.8252232,144.9952895,1,3121,OK,street_address
931,ROOFTOP,"124 Highett St, Richmond VIC 3121, Australia",ChIJ3wpMivBC1moRAx-oE3exWYE,124 Highett St Richmond  VIC  3121                ,-37.8157618,144.9971356,1,3121,OK,premise
932,ROOFTOP,"124 Hoddle St, Abbotsford VIC 3067, Australia",ChIJy1Q0keJC1moRxHr76n-qGqI,124 Hoddle St Abbotsford  VIC  3067               ,-37.8046701,144.9924982,1,3067,OK,premise
933,ROOFTOP,"124 Holden St, Fitzroy North VIC 3068, Australia",ChIJxTrniWpD1moRwswpbxhpxF4,124 Holden St Fitzroy North  VIC  3068            ,-37.779893,144.984206,1,3068,OK,street_address
934,ROOFTOP,"124 Mary St, Richmond VIC 3121, Australia",ChIJ8ykL8_RC1moRMihEKtemCwQ,124 Mary St Richmond  VIC  3121                   ,-37.823577,145.001343,1,3121,OK,street_address
935,ROOFTOP,"124 McKean St, Fitzroy North VIC 3068, Australia",ChIJIaBYkxZD1moRabzPUpCMQgo,124 McKean St Fitzroy North  VIC  3068            ,-37.789051,144.986944,1,3068,OK,street_address
936,ROOFTOP,"124 Michael St, Fitzroy North VIC 3068, Australia",ChIJISMsphRD1moRaD_Mk9Y1fSU,124 Michael St Fitzroy North  VIC  3068           ,-37.784454,144.988488,1,3068,OK,street_address
937,ROOFTOP,"124 Napier St, Fitzroy VIC 3065, Australia",ChIJIWv5KNxC1moRXxw1sbmXC1c,124 Napier St Fitzroy  VIC  3065                  ,-37.8044395,144.9799154,1,3065,OK,street_address
938,ROOFTOP,"124 Nicholson St, Fitzroy VIC 3065, Australia",ChIJw8Rbm9lC1moRrQkRAQfoNTo,124 Nicholson St Fitzroy  VIC  3065               ,-37.801833,144.974513,1,3065,OK,street_address
939,ROOFTOP,"124 Richmond Terrace, Richmond VIC 3121, Australia",ChIJzVWc5vJC1moRvaqWU8-Golg,124 Richmond Tce Richmond  VIC  3121              ,-37.822468,144.996545,1,3121,OK,street_address
940,ROOFTOP,"124 Rupert St, Collingwood VIC 3066, Australia",ChIJgSRhPOJC1moRch9ddw6-kvM,124 Rupert St Collingwood  VIC  3066              ,-37.804282,144.989609,1,3066,OK,street_address
941,ROOFTOP,"124 Spensley St, Clifton Hill VIC 3068, Australia",ChIJa4eN6HRD1moRiKh23tAJU0c,124 Spensley St Clifton Hill  VIC  3068           ,-37.787078,145.001782,1,3068,OK,street_address
942,ROOFTOP,"124 Stawell St, Richmond VIC 3121, Australia",ChIJRWsRi15C1moRLAo3kA2PdmU,124 Stawell St Richmond  VIC  3121                ,-37.8257914,145.009489,1,3121,OK,premise
943,ROOFTOP,"124 Victoria St, Richmond VIC 3121, Australia",ChIJyR_TZ_tC1moR0gFEPWWjB0I,124 Victoria St Richmond  VIC  3121               ,-37.810217,144.995774,1,3121,OK,street_address
944,ROOFTOP,"124-126 Bridge Rd, Richmond VIC 3121, Australia",ChIJ158AAu5C1moRe-nQQZSnxsU,124-126 Bridge Rd Richmond  VIC  3121             ,-37.818176,144.9942305,1,3121,OK,street_address
945,ROOFTOP,"124-128 Johnston St, Collingwood VIC 3066, Australia",ChIJbeOeIhxD1moRv_SDjUFMlrY,124-128 Johnston St Collingwood  VIC  3066        ,-37.7993024,144.9893125,1,3066,OK,street_address
946,ROOFTOP,"124-130 Langridge St, Collingwood VIC 3066, Australia",ChIJg0tz5eNC1moRHJA7kSY63Fk,124-130 Langridge St Collingwood  VIC  3066       ,-37.806764,144.989325,1,3066,OK,street_address
947,ROOFTOP,"124A Easey St, Collingwood VIC 3066, Australia",ChIJo5AujhtD1moRDBMVVfeNC10,124A Easey St Collingwood  VIC  3066              ,-37.7980499,144.9906103,1,3066,OK,street_address
948,ROOFTOP,"125 Barkly St, Fitzroy North VIC 3068, Australia",ChIJD-PADWpD1moRVpOEdvGDCBU,125 Barkly St Fitzroy North  VIC  3068            ,-37.7784988,144.9838019,1,3068,OK,street_address
949,ROOFTOP,"125 Brighton St, Richmond VIC 3121, Australia",ChIJdxeUxI5C1moRT3VSNVPTOxo,125 Brighton St Richmond  VIC  3121               ,-37.8310385,144.9987819,1,3121,OK,premise
950,ROOFTOP,"125 Burnley St, Richmond VIC 3121, Australia",ChIJSYWr4VZC1moRdGkpfcX99eM,125 Burnley St Richmond  VIC  3121                ,-37.816401,145.009114,1,3121,OK,street_address
951,ROOFTOP,"125 Charles St, Abbotsford VIC 3067, Australia",ChIJucKtpAJD1moR1YLfzBufmLw,125 Charles St Abbotsford  VIC  3067              ,-37.8043217,144.9953133,1,3067,OK,street_address
952,ROOFTOP,"125 Falconer St, Fitzroy North VIC 3068, Australia",ChIJa-LL62xD1moR8iv5b07kAaI,125 Falconer St Fitzroy North  VIC  3068          ,-37.783189,144.990419,1,3068,OK,street_address
953,ROOFTOP,"125 Miller St, Fitzroy North VIC 3068, Australia",ChIJ0SgG6mlD1moRPtPc0BIhXT4,125 Miller St Fitzroy North  VIC  3068            ,-37.776695,144.984259,1,3068,OK,street_address
954,ROOFTOP,"125 Napier St, Fitzroy VIC 3065, Australia",ChIJA2qZG9xC1moRmk7WOuC8lV4,125 Napier St Fitzroy  VIC  3065                  ,-37.8042142,144.9792653,1,3065,OK,street_address
955,ROOFTOP,"125 Rowe St, Fitzroy North VIC 3068, Australia",ChIJiVFfKxND1moRO7wBvmz6F4A,125 Rowe St Fitzroy North  VIC  3068              ,-37.784852,144.99118,1,3068,OK,street_address
956,ROOFTOP,"125 Smith St, Fitzroy VIC 3065, Australia",ChIJJ7v5_d1C1moR03p3Ue9hitw,125 Smith St Fitzroy  VIC  3065                   ,-37.805232,144.982984,1,3065,OK,street_address
957,ROOFTOP,"125 Wilson St, Princes Hill VIC 3054, Australia",ChIJLX0R4jND1moRuGFVkFEyEcA,125 Wilson St Princes Hill  VIC  3054             ,-37.7818911,144.966712,1,3054,OK,premise
958,ROOFTOP,"125-127 Johnston St, Collingwood VIC 3066, Australia",ChIJV14lJBxD1moR1kuzfdA1hVU,125-127 Johnston St Collingwood  VIC  3066        ,-37.7996209,144.9891044,1,3066,OK,street_address
959,ROOFTOP,"125-127 Scotchmer St, Fitzroy North VIC 3068, Australia",ChIJvzBO4D9D1moRLi8luPu5yC0,125-127 Scotchmer St Fitzroy North  VIC  3068     ,-37.7830376,144.9830881,1,3068,OK,street_address
960,ROOFTOP,"125-129 Brunswick St, Fitzroy VIC 3065, Australia",ChIJi5b7-9tC1moR3ZbAiiFV3i0,125-129 Brunswick St Fitzroy  VIC  3065           ,-37.80372,144.977335,1,3065,OK,street_address
961,ROOFTOP,"125-129 Johnston St, Fitzroy VIC 3065, Australia",ChIJy7BglSBD1moRvl5gZhRYIGA,125-129 Johnston St Fitzroy  VIC  3065            ,-37.7982389,144.9791016,1,3065,OK,street_address
962,ROOFTOP,"125-135 Langridge St, Collingwood VIC 3066, Australia",ChIJBZyk8eNC1moRjY0nCpat5Jo,125-135 Langridge St Collingwood  VIC  3066       ,-37.8071124,144.9896458,1,3066,OK,street_address
963,ROOFTOP,"126 Brighton St, Richmond VIC 3121, Australia",ChIJHXoZwo5C1moR0yOSh22hfCw,126 Brighton St Richmond  VIC  3121               ,-37.8307465,144.9984591,1,3121,OK,premise
964,ROOFTOP,"126 Easey St, Collingwood VIC 3066, Australia",ChIJ20YekBtD1moR4qi0BPZc3CQ,126 Easey St Collingwood  VIC  3066               ,-37.7980451,144.9906911,1,3066,OK,street_address
965,ROOFTOP,"126 Highett St, Richmond VIC 3121, Australia",ChIJW-JnivBC1moRlvn7TVe_Zko,126 Highett St Richmond  VIC  3121                ,-37.8157545,144.9972217,1,3121,OK,premise
966,ROOFTOP,"126 Holden St, Fitzroy North VIC 3068, Australia",ChIJk7H_iWpD1moRv68UjTLl3Nk,126 Holden St Fitzroy North  VIC  3068            ,-37.779903,144.984274,1,3068,OK,street_address
967,ROOFTOP,"126 Mary St, Richmond VIC 3121, Australia",ChIJWRkE8_RC1moRop_DtHFacSk,126 Mary St Richmond  VIC  3121                   ,-37.82364,145.001342,1,3121,OK,street_address
968,ROOFTOP,"126 Nicholson St, Abbotsford VIC 3067, Australia",ChIJyf99YQJD1moRKOv-HOso3k4,126 Nicholson St Abbotsford  VIC  3067            ,-37.804554,144.99712,1,3067,OK,street_address
969,ROOFTOP,"126 Park St, Abbotsford VIC 3067, Australia",ChIJV25gxgJD1moRICr24ZjH2rc,126 Park St Abbotsford  VIC  3067                 ,-37.803347,144.995074,1,3067,OK,street_address
970,ROOFTOP,"126 Swan St, Richmond VIC 3121, Australia",ChIJ1X2ugJJC1moRQufBAkLmYFM,126 Swan St Cremorne  VIC  3121                   ,-37.8253521,144.9939091,1,3121,OK,street_address
971,ROOFTOP,"126 Swan St, Richmond VIC 3121, Australia",ChIJ1X2ugJJC1moRQufBAkLmYFM,126 Swan St Richmond  VIC  3121                   ,-37.8253521,144.9939091,1,3121,OK,street_address
972,ROOFTOP,"126 Westgarth St, Fitzroy VIC 3065, Australia",ChIJme2LKiJD1moR_vIoCINlE4A,126 Westgarth St Fitzroy  VIC  3065               ,-37.795072,144.980617,1,3065,OK,street_address
973,ROOFTOP,"126-142 Trenerry Cres, Abbotsford VIC 3067, Australia",ChIJCV61iQVD1moRrWBIhVYpP0c,126-142 Trenerry Cres Abbotsford  VIC  3067       ,-37.796419,144.997851,1,3067,OK,street_address
974,ROOFTOP,"127 Amess St, Carlton North VIC 3054, Australia",ChIJKUkrPjpD1moRCNtFrLBF6mA,127 Amess St Carlton North  VIC  3054             ,-37.78448,144.973715,1,3054,OK,street_address
975,ROOFTOP,"127 Brighton St, Richmond VIC 3121, Australia",ChIJYeOwxI5C1moRnhOorn9-iFg,127 Brighton St Richmond  VIC  3121               ,-37.8310841,144.9987281,1,3121,OK,premise
976,ROOFTOP,"127 Burnley St, Richmond VIC 3121, Australia",ChIJBZ-34VZC1moR7pfNVz0hZtA,127 Burnley St Richmond  VIC  3121                ,-37.816436,145.009079,1,3121,OK,street_address
977,ROOFTOP,"127 Cremorne St, Cremorne VIC 3121, Australia",ChIJNYSn45BC1moRa5T-3C4KGyw,127 Cremorne St Cremorne  VIC  3121               ,-37.8291416,144.9907838,1,3121,OK,street_address
978,ROOFTOP,"127 Curtain St, Carlton North VIC 3054, Australia",ChIJVaS-rC9D1moRpHEnUm4VwUc,127 Curtain St Carlton North  VIC  3054           ,-37.788715,144.969499,1,3054,OK,street_address
979,ROOFTOP,"127 Gore St, Fitzroy VIC 3065, Australia",ChIJB4lxdd5C1moRfcgu-r08LLY,127 Gore St Fitzroy  VIC  3065                    ,-37.804842,144.981836,1,3065,OK,street_address
980,ROOFTOP,"127 Holden St, Fitzroy North VIC 3068, Australia",ChIJW_Jgb2pD1moRviwDvH9AuHE,127 Holden St Fitzroy North  VIC  3068            ,-37.7795423,144.9841284,1,3068,OK,street_address
981,ROOFTOP,"127 McKean St, Fitzroy North VIC 3068, Australia",ChIJIc4xkBZD1moRD-zV5LoUJVY,127 McKean St Fitzroy North  VIC  3068            ,-37.7885861,144.9867637,1,3068,OK,premise
982,ROOFTOP,"127 Swan St, Richmond VIC 3121, Australia",ChIJa4KubY1C1moRSx6NheDiaAg,127 Swan St Richmond  VIC  3121                   ,-37.8252428,144.9954133,1,3121,OK,street_address
983,ROOFTOP,"128 Brighton St, Richmond VIC 3121, Australia",ChIJQ-5swo5C1moR68TM1B6Voms,128 Brighton St Richmond  VIC  3121               ,-37.8307849,144.9983838,1,3121,OK,premise
984,ROOFTOP,"128 Cecil St, Fitzroy VIC 3065, Australia",ChIJn6xVMSJD1moR8TUaJ_Ju7nQ,128 Cecil St Fitzroy  VIC  3065                   ,-37.794445,144.980907,1,3065,OK,street_address
985,ROOFTOP,"128 Cromwell St, Collingwood VIC 3066, Australia",ChIJJZz-aOJC1moRh-Y46gNhT6M,128 Cromwell St Collingwood  VIC  3066            ,-37.8042535,144.9904991,1,3066,OK,street_address
986,ROOFTOP,"128 Dover St, Cremorne VIC 3121, Australia",ChIJSQju_pBC1moRkHzmyIpWPo4,128 Dover St Cremorne  VIC  3121                  ,-37.8293355,144.9912609,1,3121,OK,subpremise
987,ROOFTOP,"128 Easey St, Collingwood VIC 3066, Australia",ChIJ2xCvmhtD1moRLphVQaYITjU,128 Easey St Collingwood  VIC  3066               ,-37.7980523,144.9907631,1,3066,OK,street_address
988,ROOFTOP,"128 Fitzroy St, Fitzroy VIC 3065, Australia",ChIJQYKkottC1moRSfvK18Msv8s,128 Fitzroy St Fitzroy  VIC  3065                 ,-37.804856,144.9764711,1,3065,OK,street_address
